name;address;country;cp;ville;phone;description
PHARMACIE WEINGERTNER;14 R NATIONALE;FRANCE;57200;SARREGUEMINES;03 87 98 40 58;Pharmacie d'Officine
PHARMACIE BLAJMAN ET CIE;2 R STE CROIX;FRANCE;57200;SARREGUEMINES;03 87 98 07 68;Pharmacie d'Officine
PHARMACIE SARREGUEMINES;102 R DE LA MONTAGNE;FRANCE;57200;SARREGUEMINES;03 87 98 35 71;Pharmacie d'Officine
PHARMACIE STANEK;VOI ROMAINE;FRANCE;57280;SEMECOURT;03 87 51 20 40;Pharmacie d'Officine
PHARMACIE DE LA VALLEE;49 R CHARLES DE GAULLE;FRANCE;57290;SEREMANGE ERZANGE;03 82 59 97 00;Pharmacie d'Officine
PHARMACIE DU CYGNE;1 R DE LA GARE;FRANCE;57480;SIERCK LES BAINS;03 82 83 70 19;Pharmacie d'Officine
PHARMACIE LEPAGE;2 R DU PATURAL;FRANCE;57420;SOLGNE;03 87 57 60 28;Pharmacie d'Officine
PHARMACIE HUMBERT;13 R D ALSTING;FRANCE;57350;SPICHEREN;03 87 85 95 67;Pharmacie d'Officine
PHARMACIE DE LORRAINE;9 CCAL HABSTERDICK;FRANCE;57350;STIRING WENDEL;03 87 87 57 55;Pharmacie d'Officine
PHARMACIE JEANNE D'ARC;82 R NATIONALE;FRANCE;57350;STIRING WENDEL;03 87 88 34 20;Pharmacie d'Officine
PHARMACIE DES LUMIERES;28 R SAINT FRANCOIS;FRANCE;57350;STIRING WENDEL;03 87 87 49 55;Pharmacie d'Officine
PHARMACIE CLAUDIN;81 R DE METZ;FRANCE;57525;TALANGE;03 87 71 42 76;Pharmacie d'Officine
PHARMACIE DU BREUIL;156 R DE METZ;FRANCE;57525;TALANGE;03 87 71 66 85;Pharmacie d'Officine
PHARMACIE DES ECOLES;10 AV DE GAULLE;FRANCE;57180;TERVILLE;03 82 34 14 24;Pharmacie d'Officine
PHARMACIE LENE - GREINER;83 R DE VERDUN;FRANCE;57180;TERVILLE;03 82 88 57 78;Pharmacie d'Officine
PHARMACIE PIERRE MANGIN;1 AV ALBERT 1ER;FRANCE;57100;THIONVILLE;03 82 53 38 96;Pharmacie d'Officine
PHARMACIE JUNK;4 AV COMTE DE BERTIER;FRANCE;57100;THIONVILLE;03 82 53 87 63;Pharmacie d'Officine
PHARMACIE DU VAL D'ELANGE;52 RTE D ELANGE;FRANCE;57100;THIONVILLE;03 82 34 05 06;Pharmacie d'Officine
PHARMACIE DE LA LIBERATION;12 ALL DE LA LIBERATION;FRANCE;57100;THIONVILLE;03 82 88 47 00;Pharmacie d'Officine
PHARMACIE DE L'AIGLE;19 R DU LUXEMBOURG;FRANCE;57100;THIONVILLE;03 82 53 86 62;Pharmacie d'Officine
PHARMACIE DE GUENTRANGE;2 R MATHIAS KLEFFERT;FRANCE;57100;THIONVILLE;03 82 53 32 40;Pharmacie d'Officine
PHARMACIE ANCEL - LEJEUNE;35 PL DU MARCHE;FRANCE;57100;THIONVILLE;03 82 53 32 33;Pharmacie d'Officine
PHARMACIE  CLEMENT;6 R DU MARECHAL JOFFRE;FRANCE;57100;THIONVILLE;03 82 82 76 76;Pharmacie d'Officine
PHARMACIE HOUBIN;77 BCLE DE LA MILLIAIRE;FRANCE;57100;THIONVILLE;03 82 34 01 28;Pharmacie d'Officine
PHARMACIE DU LION;3 R SAINT NICOLAS;FRANCE;57100;THIONVILLE;03 82 53 86 65;Pharmacie d'Officine
PHARMACIE DU SOLEIL;47 R DE PARIS;FRANCE;57100;THIONVILLE;03 82 53 69 48;Pharmacie d'Officine
PHARMACIE VENTURIN;1 R CHATEAU JEANNOT;FRANCE;57100;THIONVILLE;03 82 54 17 73;Pharmacie d'Officine
PHARMACIE DES TROIS FONTAINES;36 R DE LA LIBERATION;FRANCE;57870;TROISFONTAINES;03 87 25 50 02;Pharmacie d'Officine
PHARMACIE DAHM - CANTIANI;30 R DES ALLIES;FRANCE;57270;UCKANGE;03 82 86 25 88;Pharmacie d'Officine
PHARMACIE DE L'HOTEL DE VILLE;2 R DE L EGLISE;FRANCE;57270;UCKANGE;03 82 86 25 50;Pharmacie d'Officine
PHARMACIE DE LA SOURCE;44 R SAINT-SAUVANT;FRANCE;57730;VALMONT;03 87 92 91 62;Pharmacie d'Officine
PHARMACIE DE VERNY;2 R DU FORT;FRANCE;57420;VERNY;;Pharmacie d'Officine
PHARMACIE CANTONALE DE VIC-SUR-SEILLE;25 AV GENERAL DE GAULLE;FRANCE;57630;VIC SUR SEILLE;03 87 01 10 12;Pharmacie d'Officine
PHARMACIE NEU - ROGOWSKI;13 R PASTEUR;FRANCE;57640;VIGY;03 87 77 91 08;Pharmacie d'Officine
PHARMACIE DU JUSTEMONT;64 R DU DOCTEUR MAURIN;FRANCE;57185;VITRY SUR ORNE;03 87 67 03 76;Pharmacie d'Officine
PHARMACIE GROSSE;14 AV DE LA LIBERTE;FRANCE;57330;VOLMERANGE LES MINES;03 82 50 61 09;Pharmacie d'Officine
PHARMACIE DE VOLMUNSTER;3 PL DE LA MAIRIE;FRANCE;57720;VOLMUNSTER;03 87 96 72 16;Pharmacie d'Officine
PHARMACIE DE WALDWEISTROFF;47 AV DE LA LIBERATION;FRANCE;57320;WALDWEISTROFF;;Pharmacie d'Officine
PHARMACIE GIERDEN;1 AV DES DEUX FONTAINES;FRANCE;57140;WOIPPY;03 87 31 17 00;Pharmacie d'Officine
PHARMACIE SAINT ELOI;4 R DU DOCTEUR CHARCOT;FRANCE;57140;WOIPPY;03 87 32 42 54;Pharmacie d'Officine
PHARMACIE FLEURENTIN;4 R DE L EGLISE;FRANCE;57140;WOIPPY;03 87 31 38 56;Pharmacie d'Officine
PHARMACIE DU ROI;7 R HENRY DE LADONCHAMPS;FRANCE;57140;WOIPPY;03 87 30 81 66;Pharmacie d'Officine
PHARMACIE DE WOUSTVILLER;1 R DES TISSERANDS;FRANCE;57915;WOUSTVILLER;03 87 98 59 49;Pharmacie d'Officine
PHARMACIE CLEYET-MERLE;61 R DE KUNTZIG;FRANCE;57970;YUTZ;03 82 56 62 00;Pharmacie d'Officine
PHARMACIE  ROSER;28 AV DES NATIONS;FRANCE;57970;YUTZ;03 82 56 26 22;Pharmacie d'Officine
PHARMACIE SAINT NICOLAS;115 AV des Nations;FRANCE;57970;YUTZ;03 82 56 03 65;Pharmacie d'Officine
PHARMACIE  ROSER;110 R ROOSEVELT;FRANCE;57970;YUTZ;03 82 56 24 71;Pharmacie d'Officine
PHARMACIE DU CHATEAU;PL DU MARCHE;FRANCE;57730;FOLSCHVILLER;03 87 29 78 00;Pharmacie d'Officine
PHARMACIE SAUDER ANNICK;9 R DES CANARIS;FRANCE;57150;CREUTZWALD;03 87 82 21 08;Pharmacie d'Officine
PHARMACIE LANG;65 R PRINCIPALE;FRANCE;57455;SEINGBOUSE;03 87 00 48 40;Pharmacie d'Officine
PHARMACIE BOHARD;5 AV MARGUERITE DURAS;FRANCE;57280;MAIZIERES LES METZ;03 87 60 52 06;Pharmacie d'Officine
PHARMACIE LECOCQ;PL DE L'EGLISE;FRANCE;58230;ALLIGNY EN MORVAN;03 86 76 12 18;Pharmacie d'Officine
PHARMACIE COLOMINES-PAULUS;R DU DR DUBOIS;FRANCE;58420;BRINON SUR BEUVRON;03 86 29 61 60;Pharmacie d'Officine
PHARMACIE BUREAU;24 QU LACHARME;FRANCE;58340;CERCY LA TOUR;03 86 50 06 44;Pharmacie d'Officine
PHARMACIE BAL - LECOINTE;95 AV LOUIS COUDANT;FRANCE;58340;CERCY LA TOUR;03 86 50 51 04;Pharmacie d'Officine
PHARMACIE SAINT ANTOINE;107 RTE DE LYON;FRANCE;58000;CHALLUY;03 86 37 54 03;Pharmacie d'Officine
PHARMACIE MICHARD;23 PL DE L'EGLISE;FRANCE;58240;CHANTENAY ST IMBERT;03 86 38 64 00;Pharmacie d'Officine
PHARMACIE APPERT;63 R GRANDE;FRANCE;58400;LA CHARITE SUR LOIRE;03 86 69 66 67;Pharmacie d'Officine
PHARMACIE CENTRALE;53 GRANDE RUE;FRANCE;58400;LA CHARITE SUR LOIRE;03 86 69 61 51;Pharmacie d'Officine
PHARMACIE RAY;10 PL DES PECHEURS;FRANCE;58400;LA CHARITE SUR LOIRE;03 86 70 16 01;Pharmacie d'Officine
PHIE NEAU-PHARMACIE PLACE NOTRE DAME;6 PL NOTRE DAME;FRANCE;58120;CHATEAU CHINON;03 86 85 06 60;Pharmacie d'Officine
PHARMACIE DU MORVAN;22 BD DE LA REPUBLIQUE;FRANCE;58120;CHATEAU CHINON;03 86 85 14 58;Pharmacie d'Officine
PHARMACIE MARTIN;8 GRANDE RUE;FRANCE;58350;CHATEAUNEUF VAL DE BARGIS;03 86 69 26 16;Pharmacie d'Officine
SELARL PHARMACIE DU BAZOIS;46 R DU DR DUBOIS;FRANCE;58110;CHATILLON EN BAZOIS;03 86 84 11 75;Pharmacie d'Officine
PHARMACIE SABINEU;6 R DU GRAND MARCHE;FRANCE;58500;CLAMECY;03 86 27 09 92;Pharmacie d'Officine
PHARMACIE SOUVANT;20 R MARIE DAVY;FRANCE;58500;CLAMECY;03 86 27 19 14;Pharmacie d'Officine
PHARMACIE LENOIR;1 PL DU GRAND MARCHE;FRANCE;58500;CLAMECY;03 86 27 15 77;Pharmacie d'Officine
PHIE LEVY - SELARL PHARMACIE ST LOUIS;27 R DES FORGES;FRANCE;58800;CORBIGNY;03 86 20 06 63;Pharmacie d'Officine
PHIE BONGARD-PHARMACIE DE L'ANGUISON;PL DE L'EGLISE;FRANCE;58800;CORBIGNY;03 86 20 02 49;Pharmacie d'Officine
PHARMACIE SAINT LAURENT;13 R DU GAL BINOT;FRANCE;58200;COSNE COURS SUR LOIRE;03 86 28 13 62;Pharmacie d'Officine
PHARMACIE CENTRALE;27 BD DE LA REPUBLIQUE;FRANCE;58200;COSNE COURS SUR LOIRE;03 86 28 04 59;Pharmacie d'Officine
PHARMACIE NIVERNAISE;17 R DU COMMERCE;FRANCE;58200;COSNE COURS SUR LOIRE;03 86 28 44 00;Pharmacie d'Officine
PHARMACIE REGIONALE DU VAL DE LOIRE;23 R SAINT JACQUES;FRANCE;58200;COSNE COURS SUR LOIRE;03 86 26 64 54;Pharmacie d'Officine
PHARMACIE ROLLAND;36 R DE VOLLERON;FRANCE;58660;COULANGES LES NEVERS;03 86 57 63 41;Pharmacie d'Officine
SELARL PHARMACIE BEAUREGARD;1 R DU GENERAL DE GAULLE;FRANCE;58660;COULANGES LES NEVERS;03 86 57 43 84;Pharmacie d'Officine
EURL PHARMACIE DEBROUSSE;37 R DE LA REPUBLIQUE;FRANCE;58300;DECIZE;03 86 77 14 38;Pharmacie d'Officine
PHARMACIE SAINT ARE;12 RTE DE MOULINS;FRANCE;58300;DECIZE;03 86 77 13 26;Pharmacie d'Officine
PHARMACIE ST-JUST;17 PL SAINT JUST;FRANCE;58300;DECIZE;03 86 77 19 30;Pharmacie d'Officine
PHARMACIE SALAVERT;46 R DU GENERAL LECLERC;FRANCE;58220;DONZY;03 86 39 31 27;Pharmacie d'Officine
PHARMACIE TROUART;6 RTE DE MOULINS;FRANCE;58390;DORNES;03 86 50 61 44;Pharmacie d'Officine
PHARMACIE MODERNE;4 PL DU MARCHE;FRANCE;58410;ENTRAINS SUR NOHAIN;03 86 29 22 32;Pharmacie d'Officine
SELARL PHARMACIE JEGOU - ROBERT;9 R DU 4 SEPTEMBRE;FRANCE;58600;FOURCHAMBAULT;03 86 58 88 18;Pharmacie d'Officine
PHARMACIE DE LA BRASSERIE;19 R GAMBETTA;FRANCE;58600;FOURCHAMBAULT;03 86 90 79 60;Pharmacie d'Officine
PHARMACIE SOUILLARD;RTE DE LUZY;FRANCE;58250;FOURS;03 86 50 20 75;Pharmacie d'Officine
PHARMACIE GIBE -  GAULIARD;9 R GRANDE RUE;FRANCE;58130;GUERIGNY;03 86 90 93 20;Pharmacie d'Officine
PHARMACIE ROSIER;12 AV DU GENERAL CHEUTIN;FRANCE;58130;GUERIGNY;03 86 60 46 33;Pharmacie d'Officine
PHARMACIE  FABRE;21 AV JEAN JAURES;FRANCE;58160;IMPHY;03 86 68 72 48;Pharmacie d'Officine
LA PHARMACIE CENTRALE;22 AV JEAN JAURES;FRANCE;58160;IMPHY;03 86 68 70 65;Pharmacie d'Officine
PHARMACIE BERNARD;14 PL FRANCOIS MITTERRAND;FRANCE;58140;LORMES;03 86 22 87 63;Pharmacie d'Officine
PHARMACIE VIEUSSENS - GUERRIER;3 R THEODORE DE BANVILLE;FRANCE;58380;LUCENAY LES AIX;03 86 30 54 77;Pharmacie d'Officine
PHARMACIE TRUCHOT - BELLON;PL DU 8 MAI 1945;FRANCE;58170;LUZY;03 86 30 00 01;Pharmacie d'Officine
SELARL PHARMACIE PRINCIPALE;6 PL DU CHAMP DE FOIRE;FRANCE;58170;LUZY;03 86 30 06 44;Pharmacie d'Officine
PHARMACIE  MARCON;44 AV DE LA REPUBLIQUE;FRANCE;58260;LA MACHINE;03 86 50 84 38;Pharmacie d'Officine
PHARMACIE DU TEMPS;13 AV DE LA REPUBLIQUE;FRANCE;58260;LA MACHINE;03 86 50 80 07;Pharmacie d'Officine
PHARMACIE MOREAU;13 PL DE LA FORGE;FRANCE;58470;MAGNY COURS;03 86 21 88 55;Pharmacie d'Officine
PHARMACIE  LARROQUE;2 R DES CHARRONS;FRANCE;58180;MARZY;03 86 59 33 62;Pharmacie d'Officine
PHARMACIE GOBET;R HENRI BACHELIN;FRANCE;58230;MONTSAUCHE LES SETTONS;03 86 84 53 96;Pharmacie d'Officine
PHARMACIE POMMIER-MAGNE;4 R GASTON BLIN;FRANCE;58290;MOULINS ENGILBERT;03 86 84 22 94;Pharmacie d'Officine
PHARMACIE BOUGRIER;PL du Chp de Foire;FRANCE;58290;MOULINS ENGILBERT;03 86 84 25 44;Pharmacie d'Officine
PHARMACIE BAILLY;15 R JEAN JAURES;FRANCE;58450;NEUVY SUR LOIRE;03 86 39 22 18;Pharmacie d'Officine
PHARMACIE BEAUME-BECHTEL;7 R DU 13EME DE LIGNE;FRANCE;58000;NEVERS;03 86 57 16 54;Pharmacie d'Officine
PHARMACIE  BERTRAND A BERTRAND ET CIE;87 R FRANCOIS MITTERRAND;FRANCE;58000;NEVERS;03 86 61 25 23;Pharmacie d'Officine
PHARMACIE COLBERT;37 AV COLBERT;FRANCE;58000;NEVERS;03 86 61 13 66;Pharmacie d'Officine
PHARMACIE KOELSCH-CHAMBONNIER;1 R DE LA PREFECTURE;FRANCE;58000;NEVERS;03 86 61 25 53;Pharmacie d'Officine
PHARMACIE CARNOT NEVERS - PHIE BRODAT;2 PL Carnot;FRANCE;58000;NEVERS;03 86 61 01 79;Pharmacie d'Officine
PHARMACIE CLAVILIER;13 R DES ARDILLIERS;FRANCE;58000;NEVERS;03 86 61 04 90;Pharmacie d'Officine
PHARMACIE DELGUTTE;BD BERNARD PALISSY;FRANCE;58000;NEVERS;03 86 61 43 09;Pharmacie d'Officine
PHARMACIE  FONTAINE;10 PL DU GRAND COURLIS;FRANCE;58000;NEVERS;03 86 61 58 29;Pharmacie d'Officine
PHARMACIE DUBOST-JOUANIN;34 R DE LUND;FRANCE;58000;NEVERS;03 86 57 59 99;Pharmacie d'Officine
EURL PHARMACIE DE LA GARE;49 AV DU GENERAL DE GAULLE;FRANCE;58000;NEVERS;03 86 57 00 28;Pharmacie d'Officine
SELAS PHARMALYS;81 FG DU GRAND MOUESSE;FRANCE;58000;NEVERS;03 86 36 82 91;Pharmacie d'Officine
PHARMACIE DES MONTOTS;64 R CDT PP CLERC;FRANCE;58000;NEVERS;03 86 57 27 77;Pharmacie d'Officine
PHARMACIE LINARD-RIBLET;14 R DE NIEVRE;FRANCE;58000;NEVERS;03 86 61 06 17;Pharmacie d'Officine
PHARMACIE DU BANLAY;2 R BLAISE PASCAL;FRANCE;58000;NEVERS;03 86 57 41 05;Pharmacie d'Officine
PHARMACIE TABOURIN-BARATHE;79 R DE NIEVRE;FRANCE;58000;NEVERS;03 86 36 97 96;Pharmacie d'Officine
PHARMACIE  DES LOGES;R ROMAIN BARON;FRANCE;58000;NEVERS;03 86 61 09 69;Pharmacie d'Officine
PHARMACIE DURET - SELARL SACDP;R PRINCIPALE;FRANCE;58230;OUROUX EN MORVAN;03 86 78 23 31;Pharmacie d'Officine
PHARMACIE BARAUT - KOHLMULLER;41 R DE PARIS;FRANCE;58320;POUGUES LES EAUX;03 86 68 82 65;Pharmacie d'Officine
PHARMACIE  DU BIEN-ETRE -;53 R WALDECK ROUSSEAU;FRANCE;58150;POUILLY SUR LOIRE;03 86 39 14 36;Pharmacie d'Officine
PHARMACIE ACKET-LOUNKOKOBI MIKAMONA;7 PL DE LA HALLE;FRANCE;58700;PREMERY;03 86 68 11 28;Pharmacie d'Officine
PHARMACIE BAHOUS;PL DU MARCHE;FRANCE;58310;ST AMAND EN PUISAYE;03 86 39 63 27;Pharmacie d'Officine
EURL PHARMACIE DES AMOGNES;2 PL DE LA REPUBLIQUE;FRANCE;58270;ST BENIN D AZY;03 86 58 40 58;Pharmacie d'Officine
PHARMACIE  LAROCHE;49 AV DU GENERAL D ESPEUILLES;FRANCE;58360;ST HONORE LES BAINS;03 86 30 75 98;Pharmacie d'Officine
PHARMACIE RIGNAUD;58 RTE NATIONALE;FRANCE;58300;ST LEGER DES VIGNES;03 86 25 19 48;Pharmacie d'Officine
SELARL PHARMACIE CENTRALE;18 R DE PARIS;FRANCE;58240;ST PIERRE LE MOUTIER;03 86 37 43 26;Pharmacie d'Officine
PHARMACIE TISSERON-COUILLANDRE;31 PL DE L EGLISE;FRANCE;58240;ST PIERRE LE MOUTIER;03 86 37 42 92;Pharmacie d'Officine
PHARMACIE DELBOVE-MARCILLAC;28 R DU COMMERCE;FRANCE;58330;ST SAULGE;03 86 58 32 66;Pharmacie d'Officine
PHARMACIE SOPHIE PERCHERON;GRANDE RUE;FRANCE;58190;TANNAY;03 86 29 83 77;Pharmacie d'Officine
PHARMACIE BOURDY-DUBOIS-CHANEL;5 PL DE LA REPUBLIQUE;FRANCE;58640;VARENNES VAUZELLES;03 86 57 21 56;Pharmacie d'Officine
PHARMACIE DE MURARD DE ST ROMAIN-VUIL;53 BD CAMILLE DAGONNEAU;FRANCE;58640;VARENNES VAUZELLES;03 86 59 21 96;Pharmacie d'Officine
SELARL GB PHARMA;R DE VERDUN;FRANCE;58640;VARENNES VAUZELLES;03 86 38 04 48;Pharmacie d'Officine
PHARMACIE DE LA CITE;7 AV LOUIS FOUCHERE;FRANCE;58640;VARENNES VAUZELLES;03 86 57 10 30;Pharmacie d'Officine
PHARMACIE GRANIER-SIMON;FG DE MARCY;FRANCE;58210;VARZY;03 86 29 42 02;Pharmacie d'Officine
PHARMACIE DES RIOLLES;6 R simone VEIL;FRANCE;58600;GARCHIZY;03 86 38 86 70;Pharmacie d'Officine
PHARMACIE MELLADO;33 R JULES GUESDE;FRANCE;59215;ABSCON;03 27 36 34 66;Pharmacie d'Officine
EURL PHARMACIE D'ALLENNES;41 R DU GENERAL DE GAULLE;FRANCE;59251;ALLENNES LES MARAIS;;Pharmacie d'Officine
PHARMACIE COUPE-MASNIN;26 R HENRI BARBUSSE;FRANCE;59580;ANICHE;03 27 92 51 30;Pharmacie d'Officine
PHARMACIE DECROOS;27 R PATOUX;FRANCE;59580;ANICHE;03 27 92 43 15;Pharmacie d'Officine
PHARMACIE OSWALD;10 PL JEAN JAURES;FRANCE;59580;ANICHE;03 27 92 46 52;Pharmacie d'Officine
PHARMACIE LE KOPIERRE;1 R KOPIERRE;FRANCE;59580;ANICHE;03 27 92 51 12;Pharmacie d'Officine
SELAS PHARMACIE V2;;FRANCE;59650;VILLENEUVE D ASCQ;03 20 91 43 00;Pharmacie d'Officine
PHARMACIE LEGROIS ET LEGROIS-LEFORT;140 R Jean Jaurès;FRANCE;59491;VILLENEUVE D ASCQ;;Pharmacie d'Officine
SELARL PHARMACIE DE BABYLONE;53 R DE BABYLONE;FRANCE;59650;VILLENEUVE D ASCQ;;Pharmacie d'Officine
PHARMACIE CIORA;PL LEON BLUM;FRANCE;59650;VILLENEUVE D ASCQ;03 20 05 29 31;Pharmacie d'Officine
PHARMACIE DENOYELLE - LEFAIRE;18 R JULES GUESDE;FRANCE;59650;VILLENEUVE D ASCQ;03 20 33 48 48;Pharmacie d'Officine
NOUVELLE PHARMACIE DU STADE TRIOLO;3 R Trudaine;FRANCE;59650;VILLENEUVE D ASCQ;;Pharmacie d'Officine
PHARMACIE GAULTHIER;35 CHS DE L HOTEL DE VILLE;FRANCE;59650;VILLENEUVE D ASCQ;;Pharmacie d'Officine
PHARMACIE DU FAUBOURG;93 R DU FAUBOURG DE CASSEL;FRANCE;59380;QUAEDYPRE;03 28 20 61 01;Pharmacie d'Officine
PHARMACIE BOPPE;20 R DE LA CONTRESCARPE;FRANCE;59650;VILLENEUVE D ASCQ;03 20 91 34 67;Pharmacie d'Officine
PHARMACIE TESSARECH-DELFORGE;1 PL JEAN MOULIN;FRANCE;59650;VILLENEUVE D ASCQ;;Pharmacie d'Officine
PHARMACIE DES PRES;14 R DU PAVE BLEU;FRANCE;59650;VILLENEUVE D ASCQ;03 20 05 05 65;Pharmacie d'Officine
PHARMACIE D'ANNAPPES;7 PL DE LA REPUBLIQUE;FRANCE;59650;VILLENEUVE D ASCQ;03 20 91 09 30;Pharmacie d'Officine
PHARMACIE CURIE;94 R ALEXANDRE DETROY;FRANCE;59650;VILLENEUVE D ASCQ;03 20 47 97 01;Pharmacie d'Officine
PHARMACIE MAUNY - VINS;7 PL DE VERDUN;FRANCE;59650;VILLENEUVE D ASCQ;03 20 91 12 04;Pharmacie d'Officine
PHARMACIE FIALDES-MORLIGHEM;9 ALL CHARDIN LE CHATEAU;FRANCE;59650;VILLENEUVE D ASCQ;03 20 91 41 50;Pharmacie d'Officine
PHARMACIE DE VALMY;219 BD DE VALMY;FRANCE;59650;VILLENEUVE D ASCQ;03 20 47 22 48;Pharmacie d'Officine
PHARMACIE KENNEDY - MORTIER;53 R CORNEILLE;FRANCE;59650;VILLENEUVE D ASCQ;03 20 91 17 21;Pharmacie d'Officine
SELARL PHARMACIE RANDOUX-WIERRE;74 R DU GENERAL LECLERC;FRANCE;59650;VILLENEUVE D ASCQ;03 20 56 73 84;Pharmacie d'Officine
PHARMACIE SAUTHIER-CHEVROT ET CARNOIS;181 R DES FUSILLES;FRANCE;59491;VILLENEUVE D ASCQ;;Pharmacie d'Officine
PHARMACIE DU BIZET;49 BD GEORGES BIZET;FRANCE;59650;VILLENEUVE D ASCQ;03 20 91 13 92;Pharmacie d'Officine
PHARMACIE DECOBERT-DUQUESNE;5 R JEAN JAURES;FRANCE;59112;ANNOEULLIN;;Pharmacie d'Officine
PHARMACIE PARENT;PL DU MARCHE;FRANCE;59112;ANNOEULLIN;03 20 85 55 89;Pharmacie d'Officine
PHARMACIE DU CENTRE;33 R PIERRE OGEE;FRANCE;59112;ANNOEULLIN;03 20 85 56 41;Pharmacie d'Officine
SELARL PHARMACIE DES FORGES;PL DU POILU;FRANCE;59186;ANOR;;Pharmacie d'Officine
PHARMACIE DU MELANTOIS;24 RTE Nationale;FRANCE;59152;ANSTAING;03 20 41 28 80;Pharmacie d'Officine
PHARMACIE MOUQUET-GRUSON;48 R ROGER SALENGRO;FRANCE;59553;LAUWIN PLANQUE;;Pharmacie d'Officine
PHARMACIE DEBIEVRE;178 AV ANATOLE FRANCE;FRANCE;59410;ANZIN;03 27 46 93 33;Pharmacie d'Officine
PHARMACIE BOUDIER-DELAHOUSSE;122 AV ANATOLE FRANCE;FRANCE;59410;ANZIN;;Pharmacie d'Officine
LA PHARMACIE JAURES;35 R JEAN JAURES;FRANCE;59410;ANZIN;03 27 46 17 22;Pharmacie d'Officine
PHARMACIE BUSTIN;177 AV ANATOLE FRANCE;FRANCE;59410;ANZIN;;Pharmacie d'Officine
PHARMACIE CHEVAL;14 R GEORGES LEFEBVRE;FRANCE;59151;ARLEUX;;Pharmacie d'Officine
SELARL  COCKENPOT;1 R DU NORD;FRANCE;59380;ARMBOUTS CAPPEL;03 28 27 08 40;Pharmacie d'Officine
SELARL PHARMACIE DE LA POSTE;71 R DE LILLE;FRANCE;59280;ARMENTIERES;03 20 77 01 98;Pharmacie d'Officine
SARL PHARMACIE HOUZE - DECHERF;1 PL JULES GUESDE;FRANCE;59280;ARMENTIERES;;Pharmacie d'Officine
SELARL LA PHARMACIE DU BIZET;44 AV MARC SANGNIER;FRANCE;59280;ARMENTIERES;;Pharmacie d'Officine
PHARMACIE DE BUSSCHER;156 AV LEO LAGRANGE;FRANCE;59280;ARMENTIERES;03 20 77 35 29;Pharmacie d'Officine
PHARMACIE SCREPEL;32 R DES DEPORTES;FRANCE;59280;ARMENTIERES;03 20 77 11 10;Pharmacie d'Officine
SELARL PHARMACIE DES 4 SAISONS;6 R DES RESISTANTS;FRANCE;59280;ARMENTIERES;;Pharmacie d'Officine
PHARMACIE DE LA REPUBLIQUE;1 PL DE LA REPUBLIQUE;FRANCE;59280;ARMENTIERES;03 20 77 00 93;Pharmacie d'Officine
PHARMACIE  BOUTON;22 R DE DUNKERQUE;FRANCE;59280;ARMENTIERES;03 20 77 12 85;Pharmacie d'Officine
SNC PHARMACIE DU BEFFROI;21 PL DU GENERAL DE GAULLE;FRANCE;59280;ARMENTIERES;03 20 77 05 54;Pharmacie d'Officine
PHARMACIE TROUVE ISABELLE;26 AV ARISTIDE BRIAND;FRANCE;59280;ARMENTIERES;03 20 77 06 25;Pharmacie d'Officine
SELARL PHARMACIE DEBLOCK - VERCRUYSSE;4 R DE CASSEL;FRANCE;59285;ARNEKE;03 28 42 32 27;Pharmacie d'Officine
PHARMACIE STAS-LETIENT;16 R DU MARRONNIER;FRANCE;59269;ARTRES;03 27 27 04 52;Pharmacie d'Officine
PHARMACIE DES 4 SAISONS;7 R J B COLLETTE;FRANCE;59551;ATTICHES;;Pharmacie d'Officine
SELARL PHARMACIE LEPAGE - BRIERE;16 R BERNONVILLE;FRANCE;59165;AUBERCHICOURT;;Pharmacie d'Officine
PHARMACIE AGATHE  DELAHAYE;4 R DE VERDUN;FRANCE;59249;AUBERS;;Pharmacie d'Officine
PHARMACIE MONIER;1 R CALMETTE;FRANCE;59265;AUBIGNY AU BAC;03 27 80 90 17;Pharmacie d'Officine
PHARMACIE WATTELET-DELOFFRE;1 R FERRER;FRANCE;59950;AUBY;;Pharmacie d'Officine
PHARMACIE DU CENTRE;14 R DU GENERAL DE GAULLE;FRANCE;59950;AUBY;03 27 50 81 75;Pharmacie d'Officine
PHARMACIE ORGAERT;10 R JEAN JAURES;FRANCE;59950;AUBY;03 27 90 81 76;Pharmacie d'Officine
PHARMACIE DEMAILLY;R Michel Moriamez;FRANCE;59300;AULNOY LEZ VALENCIENNES;;Pharmacie d'Officine
SELARL PHARMACIE PLESSIET;149 AV DE LA LIBERATION;FRANCE;59300;AULNOY LEZ VALENCIENNES;03 27 46 06 04;Pharmacie d'Officine
SELARL PHARMACIE C.C. AULNOY LES V.;AV HENRI MATISSE;FRANCE;59300;AULNOY LEZ VALENCIENNES;03 27 46 72 78;Pharmacie d'Officine
PHARMACIE DE LA GARE;13 PL SERGE JUSTE;FRANCE;59620;AULNOYE AYMERIES;03 27 67 35 66;Pharmacie d'Officine
PHARMACIE  JEAN JAURES;78 R JEAN JAURES;FRANCE;59620;AULNOYE AYMERIES;03 27 67 35 44;Pharmacie d'Officine
PHARMACIE DE L'HOTEL DE VILLE;141 R DE L HOTEL DE VILLE;FRANCE;59620;AULNOYE AYMERIES;03 27 67 60 55;Pharmacie d'Officine
